Date,Gender,Annual Income,Company,Model,Engine,Transmission,Color,Price,Body Style,Dealer_Region
8/9/2022,Male,13500,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29001,Hatchback,Scottsdale
8/9/2022,Female,2950000,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Red,39001,Sedan,Austin
8/9/2022,Male,905000,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,SUV,Middletown
8/9/2022,Male,1750000,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33001,Hatchback,Aurora
8/9/2022,Male,760000,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18001,Sedan,Greenville
8/9/2022,Female,550000,Volkswagen,Jetta,Overhead Camshaft,Manual,Red,24001,Passenger,Pasco
8/9/2022,Male,3180000,Volvo,S40,Overhead Camshaft,Manual,Black,36001,Sedan,Janesville
8/9/2022,Male,1367000,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,10701,Passenger,Scottsdale
8/9/2022,Female,788000,Mercedes-B,CL500,Overhead Camshaft,Manual,Red,29001,SUV,Austin
8/9/2022,Male,3600000,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,41001,Sedan,Middletown
8/9/2022,Male,2550000,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,Passenger,Aurora
8/9/2022,Female,1050000,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,20001,Passenger,Greenville
8/9/2022,Female,3350000,Lincoln,Continental,Overhead Camshaft,Manual,Red,82001,Passenger,Pasco
8/9/2022,Male,1400000,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,17001,Hatchback,Janesville
8/9/2022,Female,13500,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27001,SUV,Scottsdale
8/9/2022,Male,720000,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,SUV,Aurora
8/9/2022,Female,880000,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,Hatchback,Greenville
8/9/2022,Male,785000,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Hardtop,Pasco
8/9/2022,Male,347500,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Red,15500,Hatchback,Janesville
8/9/2022,Male,410000,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31000,Hatchback,Scottsdale
8/9/2022,Male,1010000,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,23000,Hatchback,Austin
8/9/2022,Male,1485000,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Red,29500,Passenger,Middletown
8/9/2022,Female,730000,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,Hatchback,Aurora
8/9/2022,Male,13500,Ford,Focus,Overhead Camshaft,Manual,Black,49000,Hardtop,Janesville
8/9/2022,Male,1750000,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,SUV,Pasco
8/9/2022,Male,1950000,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,Hardtop,Austin
8/9/2022,Female,440000,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Red,41000,Passenger,Scottsdale
8/9/2022,Male,480750,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Red,12750,SUV,Austin
8/9/2022,Female,540000,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22000,Passenger,Middletown
8/9/2022,Female,1325000,Saturn,SC,Overhead Camshaft,Manual,Red,61501,Hardtop,Janesville
8/9/2022,Male,13500,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,22000,Hardtop,Aurora
8/9/2022,Male,725000,Plymouth,Prowler,Overhead Camshaft,Manual,Red,71000,Hatchback,Pasco
8/9/2022,Male,1042500,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Red,15251,Hatchback,Greenville
8/9/2022,Male,1002000,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Red,39200,Sedan,Pasco
8/9/2022,Male,13500,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,25000,Sedan,Janesville
8/9/2022,Male,992000,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22001,SUV,Scottsdale
8/9/2022,Female,13500,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12001,Hatchback,Austin
8/9/2022,Male,650000,Toyota,Corolla,Overhead Camshaft,Manual,Red,14001,Passenger,Middletown
8/9/2022,Female,2600000,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27000,Hatchback,Aurora
8/9/2022,Male,13500,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41000,SUV,Greenville
8/9/2022,Female,13500,Dodge,Durango,Overhead Camshaft,Manual,Red,31000,SUV,Pasco
8/9/2022,Male,965000,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,12000,Hatchback,Janesville
8/9/2022,Male,920000,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,SUV,Scottsdale
8/9/2022,Male,13500,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,22000,SUV,Austin
8/9/2022,Male,1301000,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Red,19100,SUV,Middletown
8/9/2022,Female,820000,Saturn,SC,Overhead Camshaft,Manual,Red,61001,SUV,Aurora
8/9/2022,Female,1171000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,53101,SUV,Greenville
8/9/2022,Female,860000,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17001,Sedan,Pasco
8/9/2022,Male,13500,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16001,SUV,Janesville
8/9/2022,Male,1111000,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14100,Sedan,Janesville
8/9/2022,Male,13500,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,Passenger,Scottsdale
8/9/2022,Male,652500,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32500,Passenger,Austin
8/9/2022,Male,736500,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22500,SUV,Middletown
8/9/2022,Male,1040000,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Red,19000,Sedan,Aurora
8/9/2022,Male,980000,Acura,RL,Overhead Camshaft,Manual,Red,31000,SUV,Greenville
8/9/2022,Male,1570000,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Red,21000,Hatchback,Pasco
8/9/2022,Female,13500,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26001,Hardtop,Greenville
8/9/2022,Male,1060000,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Red,57001,Hardtop,Janesville
8/9/2022,Male,13500,Porsche,Boxter,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Austin
8/9/2022,Male,1085000,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22501,Hardtop,Aurora
8/9/2022,Male,580000,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,22001,Hardtop,Austin
8/9/2022,Male,931000,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Red,19001,Hardtop,Middletown
8/9/2022,Female,740000,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Passenger,Middletown
8/9/2022,Male,1030000,Plymouth,Neon,Overhead Camshaft,Manual,Black,29000,SUV,Aurora
8/9/2022,Male,715000,Acura,RL,Overhead Camshaft,Manual,Red,34000,SUV,Greenville
8/9/2022,Female,13500,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Red,22000,Passenger,Pasco
8/9/2022,Male,490000,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Red,13000,Hatchback,Middletown
8/9/2022,Male,472000,Ford,Taurus,Overhead Camshaft,Manual,Black,69000,SUV,Aurora
8/9/2022,Male,467000,BMW,328i,Overhead Camshaft,Manual,Red,21000,Sedan,Greenville
8/9/2022,Male,302500,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18500,Hatchback,Pasco
8/9/2022,Male,750000,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Black,28000,Passenger,Janesville
8/9/2022,Male,390000,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hatchback,Scottsdale
8/9/2022,Female,460000,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Austin
8/9/2022,Male,1155000,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Red,35500,SUV,Middletown
8/9/2022,Male,480000,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,Hatchback,Aurora
8/9/2022,Male,1100000,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,Sedan,Greenville
8/9/2022,Male,792000,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,33000,SUV,Pasco
8/9/2022,Male,540000,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,12000,Hatchback,Janesville
8/9/2022,Male,1171000,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,25100,Hatchback,Scottsdale
8/9/2022,Male,1408000,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Red,45800,SUV,Austin
8/9/2022,Male,1494000,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22400,Sedan,Middletown
8/9/2022,Male,2760000,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,71000,Passenger,Aurora
8/9/2022,Male,1285000,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43500,Sedan,Greenville
8/10/2022,Female,662500,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,34501,Sedan,Austin
8/10/2022,Male,3270000,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,17001,Hatchback,Middletown
8/10/2022,Female,13500,Lincoln,Continental,Overhead Camshaft,Manual,Black,42001,Passenger,Aurora
8/10/2022,Female,1280000,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,14001,Hatchback,Greenville
8/10/2022,Male,625000,Mercedes-B,S-Class,Overhead Camshaft,Manual,Red,21000,SUV,Pasco
8/10/2022,Male,700000,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Black,18000,SUV,Janesville
8/10/2022,Male,13500,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,10000,Passenger,Scottsdale
8/10/2022,Male,13500,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,Hatchback,Janesville
8/10/2022,Female,1150000,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,SUV,Scottsdale
8/10/2022,Male,695000,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22000,SUV,Austin
8/10/2022,Male,655000,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Red,19000,Hatchback,Janesville
8/10/2022,Male,775000,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,SUV,Scottsdale
8/10/2022,Male,820000,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Sedan,Austin
8/10/2022,Male,990000,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75000,Passenger,Middletown
8/10/2022,Female,1085000,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Pale White,18501,Hatchback,Scottsdale
8/10/2022,Male,1415500,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18550,Hatchback,Austin
8/10/2022,Female,898000,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,19000,Passenger,Janesville
8/10/2022,Female,627000,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,19000,Passenger,Scottsdale
8/10/2022,Female,1206000,Mercedes-B,M-Class,Overhead Camshaft,Manual,Red,25600,SUV,Austin
8/10/2022,Male,705000,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22000,SUV,Middletown
8/10/2022,Male,13500,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,33000,Hatchback,Aurora
8/10/2022,Male,13500,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31000,Hatchback,Janesville
8/10/2022,Female,570000,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,SUV,Scottsdale
8/10/2022,Female,610000,Acura,RL,Overhead Camshaft,Manual,Red,17000,SUV,Austin
8/10/2022,Female,468000,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31000,Passenger,Middletown
8/10/2022,Female,355000,Saturn,SC,Overhead Camshaft,Manual,Red,61001,Hardtop,Aurora
8/10/2022,Female,518000,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,26000,SUV,Greenville
8/10/2022,Male,1135000,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Pale White,36500,Sedan,Pasco
8/10/2022,Male,1900000,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39000,Sedan,Pasco
8/10/2022,Male,950000,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,15000,Sedan,Janesville
8/10/2022,Male,13500,Audi,A6,Overhead Camshaft,Manual,Black,25000,SUV,Scottsdale
8/10/2022,Female,530000,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,31000,SUV,Austin
8/10/2022,Female,745000,Pontiac,Bonneville,Overhead Camshaft,Manual,Red,11000,Hatchback,Janesville
8/10/2022,Female,562000,Chrysler,Concorde,Overhead Camshaft,Manual,Black,18000,Hatchback,Austin
8/10/2022,Female,627000,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,Hatchback,Austin
8/11/2022,Female,1920000,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,75000,SUV,Austin
8/11/2022,Female,13500,Chrysler,Cirrus,DoubleÂ Overhead Camshaft,Auto,Red,12000,Passenger,Middletown
8/11/2022,Male,13500,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Red,39000,Sedan,Aurora
8/11/2022,Male,883000,Plymouth,Prowler,Overhead Camshaft,Manual,Red,71000,Hatchback,Aurora
8/11/2022,Male,13500,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Red,19000,Hardtop,Greenville
8/11/2022,Male,1130000,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Pasco
8/11/2022,Male,1260000,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29000,Hatchback,Greenville
8/11/2022,Female,13500,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Passenger,Pasco
8/11/2022,Male,13500,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Red,41000,Hatchback,Janesville
8/11/2022,Male,430000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,53001,Hardtop,Greenville
8/11/2022,Male,13500,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,21000,Sedan,Scottsdale
8/11/2022,Male,500000,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16001,Hardtop,Janesville
8/11/2022,Male,1670000,Chevrolet,Impala,DoubleÂ Overhead Camshaft,Auto,Black,21000,Hatchback,Middletown
8/11/2022,Male,950000,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,Passenger,Aurora
8/11/2022,Male,1225000,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,54500,Sedan,Greenville
8/13/2022,Male,13500,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,SUV,Greenville
8/13/2022,Male,1860000,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26000,SUV,Pasco
8/13/2022,Male,2730000,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22001,SUV,Janesville
8/13/2022,Female,2410000,Ford,Ranger,Overhead Camshaft,Manual,Black,18001,SUV,Scottsdale
8/13/2022,Female,2530000,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17001,Hatchback,Austin
8/13/2022,Male,13500,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22001,SUV,Middletown
8/13/2022,Male,960000,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Red,19000,Passenger,Janesville
8/13/2022,Male,1050000,Chevrolet,Lumina,Overhead Camshaft,Manual,Red,12000,Passenger,Scottsdale
8/13/2022,Male,900000,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,Hatchback,Austin
8/13/2022,Male,806000,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Passenger,Middletown
8/13/2022,Male,1160000,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,19000,SUV,Aurora
8/13/2022,Male,700000,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,SUV,Greenville
8/13/2022,Female,13500,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31000,Passenger,Scottsdale
8/13/2022,Female,13500,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,19000,SUV,Austin
8/13/2022,Female,985000,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,25000,Hatchback,Middletown
8/13/2022,Female,753000,Lexus,GS300,Overhead Camshaft,Manual,Black,51000,Passenger,Aurora
8/13/2022,Male,1460000,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,19001,Hatchback,Greenville
8/13/2022,Male,1000000,Acura,TL,Overhead Camshaft,Manual,Black,21001,Hatchback,Pasco
8/13/2022,Male,1266000,Lexus,GS300,Overhead Camshaft,Manual,Red,17600,Passenger,Middletown
8/13/2022,Male,1210000,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Aurora
8/13/2022,Male,1470000,Mercedes-B,M-Class,Overhead Camshaft,Manual,Red,25001,Hardtop,Greenville
8/13/2022,Male,1056000,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,28600,Sedan,Pasco
8/13/2022,Male,1091000,Chrysler,LHS,Overhead Camshaft,Manual,Black,51100,Hatchback,Janesville
8/13/2022,Female,580000,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,18000,Sedan,Scottsdale
8/13/2022,Female,1035000,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43500,Sedan,Pasco
8/13/2022,Male,480000,Oldsmobile,Cutlass,Overhead Camshaft,Manual,Pale White,41000,Sedan,Janesville
8/13/2022,Male,750000,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,22000,Hatchback,Austin
8/13/2022,Male,13500,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,22000,Hatchback,Austin
8/13/2022,Male,730000,Ford,Mustang,Overhead Camshaft,Manual,Red,43000,Hatchback,Middletown
8/13/2022,Male,13500,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20000,SUV,Aurora
8/15/2022,Male,13500,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,Sedan,Aurora
8/15/2022,Male,2020000,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,14000,Hatchback,Greenville
8/15/2022,Male,460000,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Red,19000,Sedan,Pasco
8/15/2022,Male,980000,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24000,SUV,Pasco
8/15/2022,Male,13500,Audi,A8,Overhead Camshaft,Manual,Black,44000,Passenger,Janesville
8/15/2022,Female,1121000,Cadillac,Eldorado,Overhead Camshaft,Manual,Red,31100,Passenger,Scottsdale
8/15/2022,Female,1035000,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43501,SUV,Janesville
8/15/2022,Female,13500,Audi,A6,Overhead Camshaft,Manual,Black,15001,SUV,Scottsdale
8/15/2022,Male,13500,Chrysler,Town & Country,Overhead Camshaft,Manual,Pale White,17000,Sedan,Austin
8/15/2022,Female,585000,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Red,31000,Hatchback,Austin
8/15/2022,Male,13500,Chevrolet,Impala,Overhead Camshaft,Manual,Pale White,14000,Hatchback,Middletown
8/15/2022,Male,13500,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22001,Hardtop,Pasco
8/15/2022,Male,820000,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Red,16000,SUV,Greenville
8/15/2022,Female,746000,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Black,26000,Sedan,Pasco
8/15/2022,Male,1650000,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Janesville
8/16/2022,Male,2250000,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,SUV,Janesville
8/16/2022,Male,1053000,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Red,69300,Sedan,Scottsdale
8/16/2022,Male,1800000,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Austin
8/16/2022,Male,13500,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,Sedan,Janesville
8/16/2022,Male,1472000,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38200,Passenger,Scottsdale
8/16/2022,Male,2120000,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Passenger,Austin
8/16/2022,Male,13500,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,SUV,Middletown
8/16/2022,Female,1800000,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Red,19000,Sedan,Aurora
8/16/2022,Male,1910000,Acura,RL,Overhead Camshaft,Manual,Red,31000,SUV,Greenville
8/16/2022,Male,754000,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Red,21000,Hatchback,Pasco
8/16/2022,Male,13500,Honda,Passport,Overhead Camshaft,Manual,Pale White,13000,SUV,Janesville
8/16/2022,Female,1605000,Chevrolet,Malibu,Overhead Camshaft,Manual,Red,24500,SUV,Scottsdale
8/16/2022,Male,13500,Porsche,Boxter,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Austin
8/16/2022,Male,1250800,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,46080,Passenger,Austin
8/16/2022,Male,1327000,Ford,F-Series,Overhead Camshaft,Manual,Black,22700,Passenger,Middletown
8/16/2022,Male,670000,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Aurora
8/16/2022,Female,1523000,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27300,SUV,Greenville
8/16/2022,Male,13500,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,44000,Hatchback,Pasco
8/16/2022,Male,1615000,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19500,Sedan,Janesville
8/16/2022,Male,988000,Lexus,ES300,Overhead Camshaft,Manual,Black,34000,Hardtop,Greenville
8/16/2022,Male,620000,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,SUV,Austin
8/16/2022,Female,13500,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Middletown
8/16/2022,Male,800000,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Sedan,Aurora
8/16/2022,Female,1676000,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Red,14600,Sedan,Greenville
8/16/2022,Male,1540000,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,12000,Hatchback,Pasco
8/16/2022,Male,855000,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,25000,Hardtop,Scottsdale
8/16/2022,Male,845000,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22000,SUV,Middletown
8/16/2022,Female,13500,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,26000,Sedan,Aurora
8/16/2022,Male,881000,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,SUV,Greenville
8/16/2022,Male,13500,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Red,31000,Sedan,Pasco
8/16/2022,Male,1270000,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Red,39000,Sedan,Janesville
8/16/2022,Female,340000,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Black,21000,SUV,Scottsdale
8/16/2022,Male,13500,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Hatchback,Austin
8/16/2022,Male,780000,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,SUV,Middletown
8/16/2022,Male,13500,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,18000,SUV,Aurora
8/16/2022,Male,1060000,Lexus,ES300,Overhead Camshaft,Manual,Black,34000,SUV,Greenville
8/16/2022,Male,930000,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,26000,Sedan,Pasco
8/16/2022,Male,13500,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,SUV,Janesville
8/16/2022,Male,1420000,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,25000,SUV,Scottsdale
8/16/2022,Male,1000000,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Pale White,26000,Hatchback,Pasco
8/16/2022,Male,1000000,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,Passenger,Janesville
8/16/2022,Male,813500,Acura,RL,Overhead Camshaft,Manual,Red,31500,SUV,Scottsdale
8/16/2022,Male,13500,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Red,15000,Hatchback,Austin
8/16/2022,Male,987000,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Black,60000,Hatchback,Middletown
8/16/2022,Female,700000,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,41000,Sedan,Aurora
8/16/2022,Male,1365000,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,69500,Passenger,Greenville
8/16/2022,Male,818000,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,14000,SUV,Pasco
8/16/2022,Male,13500,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Janesville
8/16/2022,Female,13500,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Red,19000,Sedan,Scottsdale
